payment_id,booking_id,amount,payment_date
613285,401370,4544.14,2022-09-26
925795,634751,5084.21,2023-02-13
401130,183769,9607.36,2023-04-18
978871,102052,2993.37,2023-02-08
452806,633018,8236.30,2023-03-24
727852,745483,3898.49,2023-03-24
120744,69159,6919.52,2022-08-11
676539,872089,529.30,2022-11-09
37186,808904,5034.28,2023-01-28
203057,294287,2484.47,2023-03-28
468083,101525,8327.71,2022-11-18
557040,57045,4388.54,2022-10-17
325681,567097,9781.48,2022-10-05
822381,738017,4718.81,2022-09-03
26136,266382,5002.02,2023-05-22
273704,760420,8289.54,2023-01-21
371428,180795,7943.15,2023-02-03
792485,247278,354.93,2023-05-07
288672,797281,1655.94,2023-04-27
282957,508536,6800.90,2023-01-19
25882,361794,5640.56,2022-12-29
443123,379577,9870.99,2022-08-17
872406,311364,5249.56,2022-09-21
477330,494576,1866.05,2023-07-14
443189,322250,1802.56,2022-10-13
239539,773437,1338.40,2022-09-21
304701,160827,2575.92,2023-05-21
437433,240718,2147.59,2023-03-05
961036,174990,6600.89,2023-01-27
681659,710100,4190.97,2022-08-05
792639,433653,7808.67,2023-05-21
729364,40430,4399.89,2023-03-05
671163,401370,9600.07,2023-07-08
769929,498482,727.58,2023-01-21
202973,253037,7163.25,2023-01-28
149477,719600,4758.88,2023-05-29
508047,988529,4944.65,2023-05-23
441240,772034,5394.52,2023-07-19
577247,900658,6994.86,2023-08-05
209593,570470,9119.35,2023-03-19
48209,936310,9805.40,2023-05-24
543483,658085,6164.64,2023-03-01
14302,69663,1718.19,2023-02-18
65787,999825,4513.10,2023-07-17
802800,938113,3530.24,2023-08-03
91693,705772,9952.67,2023-07-17
20478,649374,2589.19,2022-11-01
688950,241395,90.10,2022-11-23
755923,917930,1525.78,2022-10-12
796813,928329,1961.72,2023-07-26
351141,846953,2816.47,2022-11-15
65852,693468,9544.31,2022-10-08
700475,685121,5107.36,2023-02-21
754474,164454,2599.14,2022-08-08
624203,514657,5811.28,2023-05-03
563734,451950,8752.68,2022-10-30
324813,371490,7299.78,2022-10-31
595493,917930,5897.20,2023-08-05
414973,483552,5663.38,2022-11-22
91826,530030,6444.67,2023-06-04
259230,748828,269.87,2023-03-28
964842,790490,7691.06,2023-01-22
741577,350014,9811.67,2023-02-26
842118,743905,1925.24,2023-02-15
581215,96772,3363.58,2022-10-18
261286,73741,2553.80,2023-04-20
686083,316269,6669.88,2022-09-24
275052,202242,4931.15,2023-07-06
676675,199555,7647.54,2023-03-07
532560,571169,1796.64,2022-09-18
922352,4682,8564.76,2023-05-11
851666,294287,8751.35,2023-07-15
193934,507274,619.57,2022-10-15
443758,622139,4339.37,2023-03-07
749974,660166,721.92,2023-01-22
864927,592282,5154.09,2022-09-09
156711,617510,2569.00,2023-02-09
715606,871715,4205.66,2023-06-28
10905,729164,1023.90,2022-10-05
767471,393066,8898.44,2023-01-13
973783,705298,43.47,2023-01-18
752527,369288,7743.46,2023-01-18
760333,521718,9733.09,2022-08-05
780666,785436,5584.81,2023-06-15
668079,619224,250.11,2023-03-12
141664,44778,127.33,2022-08-11
421828,427691,9203.68,2023-05-05
993426,982893,59.87,2023-03-18
162350,710747,7463.67,2022-08-12
918227,604864,9551.20,2022-08-20
846095,353861,129.24,2022-09-27
282299,797024,6140.99,2023-05-29
960542,828558,2736.87,2023-03-20
716058,570448,1733.68,2023-01-20
893266,970549,1922.35,2023-01-17
208122,598035,9840.75,2023-07-14
148060,498912,3566.06,2023-03-23
644199,828558,7688.79,2022-08-24
609985,280473,4918.87,2023-06-23
317437,739462,5020.70,2023-01-21
980012,940464,2031.05,2023-01-26
800067,16832,8213.49,2023-05-02
481588,4997,6571.96,2022-12-05
885732,1468,2830.04,2022-09-18
89731,471357,9037.28,2022-12-21
55754,793393,581.40,2022-12-06
985544,781876,6457.69,2022-11-07
567457,90838,3769.42,2022-10-03
384062,153387,7536.70,2023-01-19
61842,57655,9238.19,2022-12-26
18301,843979,1821.16,2023-03-23
59397,595375,4023.86,2023-04-22
773715,60998,9845.99,2023-03-08
806833,796530,3423.69,2022-12-02
951712,342667,3476.10,2023-02-01
381031,433653,8230.67,2023-02-22
178663,866901,3167.46,2022-09-22
452298,298324,9938.03,2023-05-02
214799,370265,2007.91,2023-04-29
128758,506991,4220.00,2022-10-27
377315,682879,3766.99,2023-01-05
669509,109510,372.19,2023-07-04
706097,486969,5570.61,2023-06-29
128147,342362,7189.61,2022-10-16
765884,602060,3051.66,2022-09-15
789355,844128,8695.13,2023-05-20
582183,404034,2437.25,2022-12-02
683375,725827,9099.01,2023-01-02
167987,822034,4740.09,2023-07-14
163425,620489,2365.80,2022-11-17
685189,175221,8888.38,2023-02-03
855028,549480,6489.48,2022-09-11
338731,286874,3830.94,2023-01-11
923439,244607,782.30,2023-02-04
689926,34548,1930.25,2022-08-14
233712,387033,3480.18,2023-04-29
213418,616975,1948.52,2023-01-09
1693,536536,9652.05,2023-02-14
916469,961739,5163.59,2022-12-03
138923,966499,8458.71,2023-05-30
734811,165318,291.48,2023-02-04
784764,323891,4514.14,2023-01-24
140534,552465,7070.60,2023-03-31
104171,909623,8107.83,2023-02-26
502357,368464,5547.60,2023-04-06
620436,361372,2133.34,2022-10-29
15733,837646,1267.50,2023-02-19
334801,707912,2923.52,2023-06-02
908361,631017,2865.99,2023-03-03
169158,112535,1794.99,2023-02-06
228228,111235,8060.11,2022-12-18
802216,145092,7419.18,2022-08-30
423627,824752,865.61,2022-10-31
939163,313448,7607.67,2022-12-29
656098,910464,3894.11,2023-01-21
536095,685736,9045.75,2022-08-20
627481,155018,6019.00,2023-07-17
268638,930009,5136.94,2023-03-16
484799,535240,2105.95,2022-10-11
151612,238687,7879.95,2022-09-23
346412,656156,4231.25,2022-10-01
223581,618719,9071.41,2023-05-28
212236,800067,2597.11,2023-04-14
218412,330359,507.10,2023-05-21
544074,482018,9107.79,2022-10-21
130333,494502,2917.20,2023-05-27
453473,520639,7118.71,2023-01-05
971674,789163,4024.45,2023-03-31
111045,499983,4123.34,2022-09-03
705422,255165,5853.25,2022-11-08
913656,910464,1627.97,2023-01-12
129933,121448,1772.52,2022-12-17
740712,654077,6535.18,2022-09-24
220240,312521,7520.93,2023-07-01
491654,96309,1862.26,2022-12-26
574011,70656,4304.56,2023-01-30
684763,698645,3216.21,2023-01-15
141768,260284,6072.50,2023-05-23
406660,73570,961.77,2023-04-02
972767,775526,1636.73,2022-10-14
671357,264331,9172.44,2022-12-05
64931,150622,3630.46,2023-08-01
103825,332069,7206.14,2023-02-01
954766,2440,6219.59,2023-07-11
38329,836976,4542.08,2023-06-18
782791,153387,5124.07,2023-02-11
768549,588463,6339.30,2022-09-21
22421,514909,4454.50,2022-09-27
227460,762116,4657.06,2022-11-21
910618,868870,787.56,2023-05-03
714437,488287,6039.90,2022-11-23
280734,350564,4695.06,2022-10-26
569877,593383,3658.42,2022-11-30
149586,461005,9734.59,2023-04-23
259839,47340,8090.73,2023-05-15
404388,570840,5639.48,2022-09-07
398639,281644,333.23,2023-07-10
367474,701119,5530.55,2022-10-24
835942,984797,7068.30,2023-03-29
917050,563683,1111.67,2023-05-03
757689,764885,4436.93,2022-11-06
14750,81794,3817.44,2022-11-27
680043,537639,1451.23,2023-03-11
145780,156263,3751.31,2023-06-14
259195,922068,8828.73,2022-12-22
178912,789847,6307.63,2023-02-02
917841,500050,2586.84,2023-06-09
360462,190828,933.07,2023-01-09
333166,72899,4781.11,2022-08-25
983524,97719,2473.56,2023-07-09
91141,686858,7080.26,2023-01-19
522826,453282,8021.61,2022-08-19
841826,853492,6710.40,2023-06-01
467621,707064,4869.02,2022-12-02
740337,40724,7765.85,2023-05-14
712206,153387,3022.00,2023-03-30
310259,498036,4579.47,2023-01-19
697541,982286,6704.31,2022-09-27
529736,44778,636.76,2023-01-02
731112,542351,4469.50,2023-04-13
192187,637458,3652.95,2023-02-17
230548,408331,9087.54,2023-03-15
693444,42407,5678.57,2022-08-16
446186,59993,8525.37,2023-04-14
395917,650584,9192.92,2023-05-18
585621,772826,57.68,2023-04-28
138413,835860,6512.08,2022-11-05
225735,421980,7012.15,2023-04-10
241007,425300,9705.61,2022-10-16
21143,766657,1440.81,2022-12-28
82837,908338,2808.00,2022-09-12
427524,2440,3949.55,2022-11-30
28465,549065,4251.15,2023-02-23
611169,164454,4696.52,2023-05-18
470012,894080,5177.12,2023-04-13
467605,274726,8672.19,2023-04-05
44155,793393,7402.02,2022-09-13
362906,518983,6070.93,2023-04-03
808776,377481,7535.66,2023-04-19
442039,599629,2553.35,2022-08-19
389846,78112,245.79,2023-01-30
497828,867803,394.73,2023-01-27
716464,204045,8866.11,2022-10-29
560848,189206,3880.91,2023-05-30
733334,29276,8985.67,2023-03-12
837516,611495,6567.94,2023-07-12
253937,484772,1837.99,2023-01-05
881618,204391,6723.87,2022-08-31
336927,754049,9733.16,2023-04-14
559250,683187,5340.20,2023-06-25
923570,311109,3604.26,2023-04-07
915462,973407,2990.62,2023-07-29
670574,36557,2566.20,2022-11-17
766348,623647,8161.18,2022-11-15
796552,518983,809.71,2023-02-25
455431,374804,2377.35,2023-07-13
948442,102651,6955.65,2023-01-02
669900,494864,8113.60,2023-07-12
26263,189282,8772.30,2023-01-26
823629,873682,1958.22,2023-02-20
905450,42425,7778.11,2023-01-31
312258,872085,4701.18,2023-02-02
237841,204228,6055.51,2023-07-09
352466,216880,5244.31,2022-10-12
556164,327088,9911.79,2023-03-23
102777,19312,2181.40,2023-07-17
955740,494786,8914.77,2023-06-27
575654,762172,3280.95,2023-03-16
488881,453311,2860.74,2022-11-05
877267,410148,3443.17,2023-01-01
392871,210198,3682.38,2022-10-02
717441,986981,2183.40,2022-08-18
857187,385009,7462.01,2023-02-27
517512,581655,9858.43,2023-06-05
53926,299061,4450.28,2023-04-07
784905,341133,6130.24,2022-12-30
80484,582380,6536.36,2022-12-23
761040,125392,8464.76,2022-11-16
650196,117927,5228.51,2022-10-24
407001,662060,5250.69,2023-06-24
34684,117452,3392.59,2022-10-30
170686,399635,3719.84,2023-08-01
935366,84625,2856.61,2023-05-30
983394,693797,1517.41,2023-07-10
105367,160786,703.36,2023-05-01
918978,402883,8319.29,2023-07-30
565150,540754,3227.50,2023-01-04
386461,710747,2259.30,2023-02-12
599281,503812,8668.38,2023-04-14
835928,34508,523.65,2023-05-05
260131,881653,813.94,2022-12-19
562040,674364,5954.52,2023-07-15
463023,309454,575.17,2022-12-02
370960,754049,9491.47,2023-07-15
361702,488665,886.11,2023-06-22
466921,256319,1242.60,2023-04-27
864842,377638,9483.71,2022-12-22
858096,931946,8260.55,2023-07-09
947911,279701,9983.35,2022-08-08
583877,2485,3771.46,2023-05-05
205802,111390,6472.02,2023-04-06
808488,378124,771.23,2023-04-19
140771,433653,5118.28,2023-06-17
585069,745483,4766.78,2022-12-18
234315,112436,4972.39,2022-10-11
71681,833692,3067.81,2023-06-22
316028,927724,3065.07,2023-03-12
16764,62743,3664.54,2022-08-18
936862,345528,154.68,2022-11-09
707413,223456,4920.06,2022-08-11
156575,46225,8378.72,2023-02-27
782590,546190,8048.76,2023-03-18
809263,264331,2111.41,2022-11-22
132967,980358,6791.77,2022-12-07
902605,8154,4279.11,2022-09-27
957820,963623,4569.80,2023-01-17
483938,849916,2508.39,2022-09-21
600132,514657,9718.00,2023-03-08
144984,299490,646.32,2023-07-14
315262,370800,3956.38,2023-02-08
722707,853893,9580.86,2023-05-21
190329,292578,6573.51,2023-01-06
533566,570684,4343.97,2023-03-12
917310,622959,7838.26,2023-03-02
33504,929244,167.28,2022-12-22
154981,528528,6826.03,2023-04-27
114780,870682,8958.29,2023-06-25
729816,73741,5205.96,2023-03-19
803465,401918,5179.02,2023-01-20
896603,385156,8697.22,2022-08-26
24899,759004,7632.79,2022-11-04
327246,936310,823.87,2023-02-16
509274,180161,8449.74,2022-08-21
458191,595201,6360.19,2023-03-18
579439,506636,1009.21,2023-04-17
472378,849885,8325.62,2023-01-01
130805,122700,3578.89,2023-06-08
242837,217014,1909.28,2023-08-04
501205,563683,7216.95,2022-10-02
683469,835334,1693.52,2022-10-05
873766,875789,5105.46,2023-04-13
374709,144140,9230.62,2022-12-26
105413,204228,2985.46,2023-03-10
118675,264331,788.89,2022-08-15
708384,362162,5152.61,2022-11-27
993182,511006,8518.61,2023-02-27
161757,553503,1551.39,2023-07-13
285960,957521,258.63,2022-08-06
354640,238687,9791.20,2023-04-24
922230,814936,1628.03,2023-06-02
982147,407890,7954.34,2022-10-29
704426,425300,2376.37,2023-02-25
357325,322250,9671.28,2023-02-09
821891,415819,2550.52,2023-07-15
756885,759945,6456.41,2023-05-01
113873,622351,561.77,2022-10-20
435676,686447,9602.99,2023-07-12
499333,579372,9481.26,2023-06-19
783229,719314,8999.00,2022-10-11
831943,628571,2519.83,2023-05-01
496190,166291,4192.30,2022-12-15
378697,108106,5284.76,2023-04-22
622136,517930,8127.89,2022-08-16
393524,260284,6539.88,2023-01-16
108012,525886,3154.37,2022-12-29
386318,417443,3809.72,2023-03-06
692544,42169,6316.54,2022-10-19
973341,247048,4089.04,2023-01-20
315104,612254,2883.82,2023-01-27
87757,946716,6660.55,2023-04-11
565249,520680,7386.63,2023-06-12
259237,226294,4093.60,2022-09-13
558870,379577,9168.81,2022-08-15
730160,734391,9713.25,2022-09-11
226175,722764,117.79,2022-11-18
71791,792643,3823.85,2022-10-23
576133,89792,4060.12,2023-02-05
25961,450549,1124.45,2022-11-30
801980,978047,7422.74,2022-12-13
392327,653950,8954.85,2022-08-21
275543,418892,6887.73,2022-10-18
33887,985857,9979.14,2023-01-17
795424,289389,1106.78,2023-05-27
188580,226341,7665.98,2023-01-07
829979,810110,1115.47,2023-04-30
987206,964722,531.17,2023-07-04
635632,565275,2711.05,2023-03-29
847409,872564,5317.23,2023-01-31
986084,71156,7698.64,2023-04-08
239665,910581,4009.55,2023-03-17
693210,424456,5401.52,2023-03-31
356256,596322,8430.29,2023-04-24
358806,174990,3232.71,2023-03-27
186047,401355,5566.09,2022-09-10
879287,636895,8560.41,2023-03-31
1864,339833,1670.35,2023-02-10
326863,6625,3223.89,2023-02-06
191895,810137,4188.87,2022-10-26
709356,896520,208.69,2022-09-20
275882,810137,2724.74,2023-02-19
242019,822198,3297.33,2023-04-03
975503,631017,7609.06,2023-08-04
329378,52830,7760.28,2023-07-21
3136,837503,4699.55,2023-02-11
18421,415819,1322.67,2023-05-04
616318,20307,5049.45,2022-11-13
935063,521718,7786.82,2023-03-10
821467,102052,5653.12,2023-06-27
159792,659059,9621.92,2022-12-27
413769,813397,2718.42,2023-06-29
455411,707316,1292.51,2022-09-09
429793,753265,4323.27,2022-09-03
655871,986677,9284.89,2023-01-18
784262,444610,893.66,2022-11-06
93398,458575,9711.27,2022-10-11
708438,327262,1024.57,2022-09-25
898697,525958,1853.79,2023-04-09
711848,546161,5446.94,2022-12-29
996441,751891,7030.27,2023-03-17
607682,836050,2283.41,2022-09-10
472446,395267,5926.80,2022-09-01
492588,447601,52.08,2022-09-17
853193,784204,1382.84,2022-08-14
70158,369059,2022.46,2023-03-14
398027,805609,5815.84,2023-07-18
665860,928535,2983.14,2022-11-09
87003,927724,5474.74,2022-09-13
782593,370265,6897.99,2022-09-20
175854,423525,6113.60,2023-02-28
35071,849916,8070.63,2023-07-28
660286,460542,5239.19,2023-02-03
904176,867803,5320.85,2023-02-04
422114,729057,9648.54,2023-01-30
487052,879327,9807.46,2023-02-26
179762,442991,9397.17,2023-02-06
402042,793937,5274.27,2022-08-17
260583,924839,3573.71,2022-10-13
821425,631177,1885.13,2023-06-27
688426,49115,9730.61,2022-10-31
82126,142103,6695.89,2022-11-18
990343,426728,5709.80,2023-05-24
619694,226978,20.10,2022-09-12
53502,697989,5690.20,2023-07-31
312930,671118,8133.05,2022-09-09
341853,130653,3327.20,2023-03-28
721403,810168,3206.00,2023-01-25
475513,33324,6972.34,2023-03-23
220900,970925,7948.97,2023-04-07
4788,204045,6558.32,2023-07-10
636630,210007,8894.04,2023-01-15
526511,623542,3637.43,2022-08-26
196748,633748,7525.22,2023-05-27
941544,766955,3936.11,2023-01-30
179648,294286,4217.83,2023-05-19
470391,404751,1857.34,2022-08-31
539802,248185,9235.21,2022-11-17
351895,754805,1118.30,2022-12-31
757394,489947,2592.76,2022-08-10
393259,639599,6540.24,2023-04-26
523283,251109,2879.76,2023-06-03
657209,966305,8736.16,2022-11-01
64342,804926,4820.44,2023-06-23
501138,415441,4805.44,2022-12-12
303186,592224,3651.29,2022-10-05
804740,20057,5025.47,2022-11-24
526584,39990,9779.74,2023-04-28
549039,16462,7060.44,2022-11-09
672671,222369,21.11,2023-02-23
853170,909897,2926.16,2022-11-24
179217,615119,6737.14,2023-02-19
460241,3937,6238.64,2023-06-24
286923,52830,4080.60,2023-01-15
526515,927198,9314.15,2023-06-10
96144,146185,3291.36,2022-09-07
793420,995762,6053.57,2022-11-02
255624,640018,756.90,2022-10-31
286707,380158,4055.11,2022-08-14
366075,773437,1882.43,2023-03-27
240412,412149,1720.33,2022-10-03
18868,790935,9125.24,2022-11-01
768143,855291,9229.52,2023-01-10
84406,663638,4606.95,2022-11-23
595927,796407,5015.13,2022-10-19
559755,138693,2195.29,2022-09-26
357290,332468,2155.29,2023-04-23
18107,930865,284.11,2023-03-26
383317,128842,281.35,2023-04-11
835458,310714,5335.72,2023-08-04
272660,868355,4662.69,2022-08-12
975747,684223,3003.87,2023-03-02
575266,603908,681.77,2023-07-02
282368,72541,1742.66,2023-05-03
581178,920625,8110.77,2023-01-12
483304,20556,3329.41,2022-10-07
901904,617313,6219.65,2022-10-25
908560,507274,5365.65,2022-12-31
263819,943185,2641.87,2023-07-26
712648,418934,5989.93,2023-04-09
569025,608355,6804.53,2023-07-31
160312,755288,6682.79,2022-12-17
678134,586506,6713.47,2022-09-25
352587,630502,5685.88,2022-10-30
885048,950365,9508.12,2023-01-24
769328,586613,8902.59,2022-12-22
198214,978940,6605.50,2023-03-13
946124,853492,5352.31,2023-05-01
329876,381597,4100.39,2023-06-05
147364,542351,1736.21,2022-12-30
500399,156641,5541.11,2022-10-14
521134,40430,5822.75,2023-07-30
905352,120533,3557.68,2023-03-08
307798,220707,6161.33,2023-07-18
575831,552465,3746.90,2023-01-12
453765,755288,9536.31,2023-08-01
691048,780735,2723.99,2023-03-19
92565,362162,467.75,2022-09-04
684777,654312,682.65,2023-02-05
336949,779849,9839.64,2023-02-27
903267,14764,7105.71,2022-09-27
25483,658179,4755.44,2022-12-25
321955,706850,4728.28,2023-08-03
367536,805609,6206.66,2023-06-19
722052,685736,666.36,2023-01-15
438930,293108,6353.12,2022-12-29
73750,76645,6725.71,2023-05-30
843633,256319,3529.18,2023-04-12
961273,334411,9248.61,2023-02-20
777137,598264,7908.76,2023-03-10
62521,877400,1850.96,2022-12-03
968356,365900,3331.62,2023-04-24
27993,379318,1313.91,2023-04-12
286970,80032,8199.95,2023-04-04
371419,26079,924.91,2023-04-23
242390,496871,9177.73,2023-06-07
160121,72787,4298.18,2022-10-08
807426,886569,5668.71,2023-02-28
786186,112535,8140.44,2022-09-12
68526,580773,1811.97,2023-03-07
383870,853212,4689.48,2022-11-10
114853,905315,8101.48,2023-07-19
673864,710100,4255.19,2023-07-11
771744,494952,6609.42,2022-08-08
911687,489374,1726.24,2023-02-22
383127,822735,9440.71,2022-12-08
856442,890144,6569.14,2023-01-07
413134,165318,1711.61,2023-05-04
514338,251109,866.20,2022-11-02
970620,957521,5915.89,2023-04-13
160524,469747,5284.17,2022-11-08
682093,667039,1727.12,2023-01-26
505152,646425,4926.20,2023-06-15
335947,876565,500.95,2023-06-30
12664,199713,1172.95,2022-11-29
930859,2440,6208.00,2023-02-13
469856,643950,8976.11,2022-12-24
15817,781981,30.94,2022-12-16
543444,852115,5094.59,2022-10-08
65703,338507,1809.38,2023-01-05
639991,992369,4609.33,2023-01-27
37800,108180,4757.19,2022-08-19
539113,247024,7696.14,2022-12-05
890175,47340,3508.00,2023-03-06
93006,982517,7085.22,2023-01-31
315064,335839,4022.78,2023-02-23
265751,738271,7527.34,2023-02-22
432269,522363,5078.59,2023-03-28
40511,578764,2970.00,2023-03-16
657579,641644,4659.87,2023-07-19
605658,551741,6054.18,2023-06-16
331511,872085,8676.50,2023-07-03
559193,516651,7061.74,2023-06-01
770308,919952,8803.00,2023-01-20
935608,770745,1996.76,2022-10-03
720587,69236,3548.65,2023-07-13
39465,703150,9869.41,2023-05-12
268534,836943,7894.35,2023-05-04
261218,587993,3929.08,2023-04-01
44227,249164,7575.99,2023-02-02
111358,549480,9764.68,2022-10-28
437330,598071,3289.79,2023-01-02
481221,725827,5346.36,2023-06-17
419671,549480,9612.67,2022-08-07
182280,595974,4609.17,2022-12-17
170832,36557,6858.23,2022-12-09
668021,244607,2551.63,2022-10-17
926377,415819,5286.15,2023-05-07
110262,273343,4839.10,2022-12-14
660292,4997,127.11,2023-03-18
680226,873750,326.63,2023-03-26
334377,407477,7346.20,2023-04-16
146899,418000,4648.39,2022-12-02
743149,817422,3229.03,2023-05-30
326076,486639,9902.53,2022-11-29
71452,175285,39.02,2023-04-16
831355,723998,162.87,2023-06-24
580615,289389,7559.22,2023-04-08
419925,895228,790.01,2022-12-07
328978,763565,5744.34,2022-10-22
356332,365729,1029.29,2022-11-15
458766,592020,2368.43,2022-10-22
363682,327088,8419.40,2022-09-02
825126,502274,1010.49,2022-10-31
212971,444758,7524.78,2023-07-18
515790,753527,7322.65,2023-07-13
35034,826755,3610.29,2022-11-09
507548,127382,5470.01,2023-02-16
407059,31933,3468.90,2023-06-19
980178,59993,9326.04,2023-04-05
818158,483552,7916.74,2023-05-01
580083,60998,3177.59,2023-07-07
690415,704758,1479.13,2023-05-10
152719,787720,2279.53,2023-05-14
928753,898429,5863.15,2023-01-19
987274,260284,5935.34,2023-05-22
385286,359648,7331.54,2022-09-21
578614,994228,3134.45,2023-08-04
99920,72204,7545.97,2023-07-13
409134,908636,8391.65,2022-08-19
830138,802145,4554.60,2023-04-05
311624,155494,6433.55,2022-08-23
272619,312468,1928.72,2023-02-27
906457,436457,5965.12,2023-01-31
62827,590230,7946.76,2023-05-09
655433,316479,6692.57,2022-09-19
269006,46469,4530.70,2023-05-17
122381,191426,6203.65,2023-06-25
955401,10798,6830.69,2023-07-10
810994,877400,8520.15,2022-09-27
375128,56405,8241.19,2023-07-15
236528,94889,6086.88,2023-02-27
475518,50259,9350.07,2023-03-02
657456,23236,8219.46,2022-12-30
498238,813825,2334.77,2023-04-13
762517,511794,2947.21,2022-08-18
301510,942379,560.22,2022-09-20
464994,245045,9035.47,2023-07-25
454267,239685,2712.01,2023-03-22
781657,84447,8774.03,2023-03-09
712587,697754,681.72,2022-08-18
194065,654312,9625.68,2023-02-21
31969,199713,405.66,2022-12-30
466254,255849,8172.41,2022-10-13
654096,720896,6072.34,2023-02-24
156546,392495,4458.81,2023-07-03
255378,730273,565.97,2023-01-21
790575,245045,3193.28,2023-04-09
817910,924839,8280.43,2023-05-27
280427,361372,6093.48,2022-10-20
522464,523840,7217.83,2022-10-20
732416,408331,4283.61,2023-04-08
439741,729464,4393.70,2022-11-07
361959,748941,9763.79,2023-04-01
9074,691316,3140.66,2023-07-20
483043,144979,9628.74,2023-07-12
858686,486963,8358.76,2022-10-10
9569,520639,5218.40,2022-12-04
831072,72787,9581.98,2022-10-23
541546,427691,1986.21,2023-03-16
478016,348670,2608.09,2022-12-06
666834,190696,7681.47,2022-11-19
890363,985857,1676.65,2023-01-15
281622,923306,2489.63,2022-10-19
724085,46390,182.83,2023-02-26
975318,395267,3395.71,2022-08-17
122576,469228,5755.46,2023-01-05
270775,313448,2259.53,2023-04-03
503899,274127,9928.65,2022-10-14
656400,822198,3338.84,2022-08-19
193533,762172,226.09,2023-01-08
519509,274726,7841.27,2023-04-13
172923,145694,5854.03,2023-01-17
563792,640954,9642.91,2023-01-10
375933,618333,7089.64,2023-05-01
284621,387711,7245.43,2023-04-11
665529,628571,5139.93,2023-04-29
360383,847458,9651.51,2022-11-20
979917,866989,7338.09,2022-08-28
656543,857758,7319.15,2023-01-08
65182,896599,7102.03,2023-06-29
61188,172446,1552.33,2022-10-18
265303,334064,3734.86,2022-09-12
78059,843699,3924.18,2022-09-26
172918,322250,645.44,2023-05-03
677150,154851,5300.13,2023-05-01
782394,540754,4459.95,2022-08-25
514284,772826,172.34,2023-01-13
312282,582481,6635.91,2022-11-01
338119,246429,4475.41,2023-01-10
350134,880790,7035.71,2023-04-07
493871,834423,356.39,2023-02-14
127774,900658,3078.25,2023-04-24
150867,248538,6948.96,2022-12-19
953676,672844,8046.93,2023-06-07
687303,847458,133.27,2023-01-25
97886,946939,9837.03,2023-06-17
486784,541333,9895.75,2023-07-07
567062,292330,9005.55,2023-07-29
355446,313448,954.95,2023-01-23
665195,543581,4475.39,2023-06-09
223723,800654,4621.19,2022-10-26
538771,74170,5181.60,2023-04-18
30754,951060,4690.21,2022-12-09
875279,409480,9008.46,2022-11-26
386489,634751,872.06,2023-02-23
382815,896380,990.87,2023-03-28
616686,361521,1586.66,2023-03-24
379242,665282,1570.35,2023-07-13
537947,916142,6623.41,2023-07-31
373355,496162,5278.18,2023-07-23
87191,66406,7554.92,2023-06-06
828801,330359,7985.22,2022-10-28
244237,447053,8119.40,2022-11-09
603028,199713,4718.94,2023-01-03
837763,945580,464.25,2023-02-27
731975,541006,3306.55,2022-12-27
452403,352965,7332.68,2022-09-15
332196,461656,4226.32,2023-01-31
840239,479258,1513.05,2023-01-24
701883,373348,9244.83,2022-08-10
355632,441844,548.44,2023-03-25
639899,947376,3198.00,2022-11-06
903843,413908,4483.58,2023-01-25
215895,393055,4907.70,2022-08-16
447731,551342,1475.53,2023-05-22
856866,764908,44.90,2023-03-29
702329,599301,2454.90,2023-03-09
131051,470501,2921.07,2022-08-22
25786,638278,4715.93,2022-08-09
857916,69892,1669.43,2023-05-30
892008,431538,1591.29,2023-06-03
997473,295146,6857.18,2023-04-05
423219,284973,2464.61,2023-01-05
529118,779738,127.09,2022-09-19
739120,475263,9443.67,2023-05-30
40494,865757,1793.13,2022-10-04
521336,285220,6347.81,2022-09-03
377975,454194,9817.76,2023-07-10
503854,786047,6647.88,2023-03-13
326800,180161,6210.40,2023-02-22
512650,730217,5339.23,2023-02-08
718592,45632,4300.46,2023-04-21
791039,472328,2668.95,2023-02-26
99589,102651,4990.38,2022-12-14
356037,332047,3552.30,2022-10-30
960879,956470,8739.25,2023-03-11
303058,281924,1095.11,2023-05-17
120998,878482,5388.71,2022-11-10
123490,589286,8874.54,2022-09-18
314157,797294,2604.70,2022-12-19
430553,255230,1954.13,2022-10-31
631740,142354,1126.63,2023-08-03
811207,418547,4494.95,2022-12-10
238151,378124,9616.11,2023-06-16
707240,606826,1574.00,2022-10-05
923629,604864,5636.17,2022-08-17
749568,521718,5434.56,2023-05-30
472035,892502,4235.14,2023-05-30
693485,503358,4780.52,2022-10-02
266278,996280,116.10,2022-11-19
698910,614787,5659.64,2023-07-15
981255,629266,6750.83,2023-05-25
877316,275937,3900.01,2023-07-10
237617,731101,1619.28,2023-03-31
516298,821118,4444.83,2023-02-01
632203,252393,7107.66,2023-01-11
30005,202242,7534.35,2022-10-17
328010,364221,2802.48,2022-12-19
393247,280473,9712.79,2023-02-26
813110,89792,9316.57,2022-11-15
368628,551777,1568.60,2023-03-10
498285,31907,2323.93,2022-11-07
387920,150622,5046.84,2022-11-20
242364,797281,7297.88,2023-03-10
377931,182351,2694.73,2023-04-15
72375,357457,6469.84,2023-05-01
286496,837646,7469.48,2023-03-01
998225,180795,7453.72,2022-08-21
304565,318210,2285.82,2023-04-14
810078,939282,544.42,2023-05-03
39012,971993,5355.09,2023-01-14
664227,768470,8175.20,2023-01-02
