reservation_id,user_id,car_id,supplier_id,city,rental_length,start_date,start_time,return_date,return_time,deposit_price,drive_away_price,price,currency,rundate
39867,115,747290391,1334,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3440.03,3440.03,3440.03,TRY,2023/7/23 5:05
928715,138,707121981,1335,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3954.54,3954.54,3954.54,TRY,2023/7/23 5:05
334184,118,735249041,1336,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3942.98,3942.98,3942.98,TRY,2023/7/23 5:05
797200,83,747301871,1337,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4050.48,4050.48,4050.48,TRY,2023/7/23 5:05
325841,137,741316801,1338,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4118.59,4118.59,4118.59,TRY,2023/7/23 5:05
66456,85,729703116,1339,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3639.67,3639.67,3639.67,TRY,2023/7/23 5:05
91513,101,740840071,1340,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4549.59,4549.59,4549.59,TRY,2023/7/23 5:05
604368,134,714874626,1341,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4202.61,4202.61,4202.61,TRY,2023/7/23 5:05
102950,40,680483896,1342,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3503.38,3503.38,3503.38,TRY,2023/7/23 5:05
373554,96,747311951,1343,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4198.67,4198.67,4198.67,TRY,2023/7/23 5:05
413947,131,706534686,1344,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4733.11,4733.11,4733.11,TRY,2023/7/23 5:05
487456,123,735024941,1345,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3657.81,3657.81,3657.81,TRY,2023/7/23 5:05
909983,30,741311701,1346,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7229.3,7229.3,7229.3,TRY,2023/7/23 5:05
946041,48,707393706,1347,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4924.53,4924.53,4924.53,TRY,2023/7/23 5:05
414242,103,730088821,1348,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4868.67,4868.67,4868.67,TRY,2023/7/23 5:05
476214,37,701981548,1349,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4924.53,4924.53,4924.53,TRY,2023/7/23 5:05
947998,118,714872231,1350,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7377.01,7377.01,7377.01,TRY,2023/7/23 5:05
51772,61,701983673,1351,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,14176.67,14176.67,14176.67,TRY,2023/7/23 5:05
263329,105,747287111,1352,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3823.19,3823.19,3823.19,TRY,2023/7/23 5:05
233173,111,748067606,1353,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,41640.33,41640.33,41640.33,TRY,2023/7/23 5:05
704502,69,727516751,1354,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,3490.71,3490.71,3490.71,TRY,2023/7/23 5:05
149303,93,695616631,1355,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4384.49,4384.49,4384.49,TRY,2023/7/23 5:05
867020,132,729671386,1356,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,43676.07,43676.07,43676.07,TRY,2023/7/23 5:05
109165,61,680483901,1357,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4001.72,4001.72,4001.72,TRY,2023/7/23 5:05
830864,129,741323601,1358,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,12253.56,12253.56,12253.56,TRY,2023/7/23 5:05
268770,19,714893621,1359,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,12503.79,12503.79,12503.79,TRY,2023/7/23 5:05
739062,17,726344641,1360,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5122.42,5122.42,5122.42,TRY,2023/7/23 5:05
180246,58,695616681,1361,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4409.84,4409.84,4409.84,TRY,2023/7/23 5:05
915209,90,701981308,1362,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,6118.35,6118.35,6118.35,TRY,2023/7/23 5:05
22484,58,707269956,1363,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4626.06,4626.06,4626.06,TRY,2023/7/23 5:05
283036,129,718669186,1364,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4407.89,4407.89,4407.89,TRY,2023/7/23 5:05
283235,97,729703056,1365,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5156.2,5156.2,5156.2,TRY,2023/7/23 5:05
274446,15,729671401,1366,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,17744.01,17744.01,17744.01,TRY,2023/7/23 5:05
228086,70,729671406,1367,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,17743.4,17743.4,17743.4,TRY,2023/7/23 5:05
665377,105,695616471,1368,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4342.65,4342.65,4342.65,TRY,2023/7/23 5:05
630162,124,729019571,1369,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,6715.26,6715.26,6715.26,TRY,2023/7/23 5:05
240148,80,741325301,1370,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4289.05,4289.05,4289.05,TRY,2023/7/23 5:05
91024,66,706593251,1371,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5934.05,5934.05,5934.05,TRY,2023/7/23 5:05
580890,2,747325071,1372,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4106.53,4106.53,4106.53,TRY,2023/7/23 5:05
448204,43,741327001,1373,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10377.62,10377.62,10377.62,TRY,2023/7/23 5:05
507344,50,741322751,1374,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,13622.99,13622.99,13622.99,TRY,2023/7/23 5:05
977659,134,723698936,1375,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10589.93,10589.93,10589.93,TRY,2023/7/23 5:05
20331,113,730225286,1376,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4267.45,4267.45,4267.45,TRY,2023/7/23 5:05
639483,77,695616831,1377,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4482.41,4482.41,4482.41,TRY,2023/7/23 5:05
393825,11,695616881,1378,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4549.2,4549.2,4549.2,TRY,2023/7/23 5:05
229227,134,699764746,1379,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4731.57,4731.57,4731.57,TRY,2023/7/23 5:05
618793,6,719247801,1380,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7095.06,7095.06,7095.06,TRY,2023/7/23 5:05
147362,27,695616931,1381,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5324.37,5324.37,5324.37,TRY,2023/7/23 5:05
233707,124,747298591,1382,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4293.13,4293.13,4293.13,TRY,2023/7/23 5:05
258408,99,695617211,1383,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7661.35,7661.35,7661.35,TRY,2023/7/23 5:05
903439,53,652785531,1384,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7894.74,7894.74,7894.74,TRY,2023/7/23 5:05
474004,2,693772806,1385,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,13686.39,13686.39,13686.39,TRY,2023/7/23 5:05
391667,98,743155891,1386,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,14630.1,14630.1,14630.1,TRY,2023/7/23 5:05
81517,104,729703121,1387,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5156.2,5156.2,5156.2,TRY,2023/7/23 5:05
898412,20,730225451,1388,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,15683.16,15683.16,15683.16,TRY,2023/7/23 5:05
936687,118,741577036,1389,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,24982.71,24982.71,24982.71,TRY,2023/7/23 5:05
939842,9,741342316,1390,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,18515.32,18515.32,18515.32,TRY,2023/7/23 5:05
129254,119,730225306,1391,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4673.86,4673.86,4673.86,TRY,2023/7/23 5:05
910670,19,729541916,1392,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5424.19,5424.19,5424.19,TRY,2023/7/23 5:05
307413,10,701981133,1393,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,6715.26,6715.26,6715.26,TRY,2023/7/23 5:05
532828,10,741328701,1394,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,9883.53,9883.53,9883.53,TRY,2023/7/23 5:05
479725,37,714873426,1395,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5178.95,5178.95,5178.95,TRY,2023/7/23 5:05
879346,96,714892421,1396,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,13901.43,13901.43,13901.43,TRY,2023/7/23 5:05
501166,17,741340611,1397,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,24483.47,24483.47,24483.47,TRY,2023/7/23 5:05
517789,31,695617281,1398,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,8673.01,8673.01,8673.01,TRY,2023/7/23 5:05
485432,74,729703111,1399,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7582.65,7582.65,7582.65,TRY,2023/7/23 5:05
505211,32,748033501,1400,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5921.05,5921.05,5921.05,TRY,2023/7/23 5:05
918464,132,745175926,1401,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5921.05,5921.05,5921.05,TRY,2023/7/23 5:05
270305,133,726344691,1402,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,9626.32,9626.32,9626.32,TRY,2023/7/23 5:05
297161,80,716205531,1403,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,8182.35,8182.35,8182.35,TRY,2023/7/23 5:05
973955,8,741337216,1404,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5277.22,5277.22,5277.22,TRY,2023/7/23 5:05
359288,1,729703101,1405,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7582.65,7582.65,7582.65,TRY,2023/7/23 5:05
886901,104,714867426,1406,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5277.22,5277.22,5277.22,TRY,2023/7/23 5:05
404904,101,699765456,1407,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,8492.57,8492.57,8492.57,TRY,2023/7/23 5:05
294148,74,723691736,1408,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4932.36,4932.36,4932.36,TRY,2023/7/23 5:05
229808,119,729671376,1409,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5187.14,5187.14,5187.14,TRY,2023/7/23 5:05
403995,24,729671336,1410,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5188.05,5188.05,5188.05,TRY,2023/7/23 5:05
721141,136,741091351,1411,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,13221.84,13221.84,13221.84,TRY,2023/7/23 5:05
841458,74,747285471,1412,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,4845.22,4845.22,4845.22,TRY,2023/7/23 5:05
445357,28,741321051,1413,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7784.65,7784.65,7784.65,TRY,2023/7/23 5:05
207095,91,680483916,1414,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5972.44,5972.44,5972.44,TRY,2023/7/23 5:05
195733,61,695617161,1415,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,9170.2,9170.2,9170.2,TRY,2023/7/23 5:05
146075,78,680483856,1416,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5626.9,5626.9,5626.9,TRY,2023/7/23 5:05
337549,123,695617111,1417,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7892.87,7892.87,7892.87,TRY,2023/7/23 5:05
434482,42,739403191,1418,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,23652.64,23652.64,23652.64,TRY,2023/7/23 5:05
476482,90,729671381,1419,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5189.87,5189.87,5189.87,TRY,2023/7/23 5:05
525006,135,729671351,1420,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5190.48,5190.48,5190.48,TRY,2023/7/23 5:05
211308,124,730225401,1421,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,11685.42,11685.42,11685.42,TRY,2023/7/23 5:05
813703,104,730225411,1422,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,9840.42,9840.42,9840.42,TRY,2023/7/23 5:05
12378,67,743071631,1423,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5186.53,5186.53,5186.53,TRY,2023/7/23 5:05
568659,32,743071726,1424,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5187.75,5187.75,5187.75,TRY,2023/7/23 5:05
186129,7,714879431,1425,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7943.89,7943.89,7943.89,TRY,2023/7/23 5:05
692934,20,705853281,1426,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7885.96,7885.96,7885.96,TRY,2023/7/23 5:05
756596,38,730225431,1427,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,19602.92,19602.92,19602.92,TRY,2023/7/23 5:05
806472,87,734489471,1428,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,9099.18,9099.18,9099.18,TRY,2023/7/23 5:05
599574,35,747320151,1429,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5758.2,5758.2,5758.2,TRY,2023/7/23 5:05
421136,59,695616761,1430,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5971.29,5971.29,5971.29,TRY,2023/7/23 5:05
343842,61,729703106,1431,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7582.65,7582.65,7582.65,TRY,2023/7/23 5:05
32381,76,735432461,1432,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5188.66,5188.66,5188.66,TRY,2023/7/23 5:05
650452,85,735432591,1433,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,5189.26,5189.26,5189.26,TRY,2023/7/23 5:05
855353,40,723664451,1434,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,6591.75,6591.75,6591.75,TRY,2023/7/23 5:05
806076,8,733120061,1435,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,18892.93,18892.93,18892.93,TRY,2023/7/23 5:05
236606,135,735024301,1436,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7872.32,7872.32,7872.32,TRY,2023/7/23 5:05
426243,87,730225341,1437,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7872.32,7872.32,7872.32,TRY,2023/7/23 5:05
909842,56,740314041,1438,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,11070.2,11070.2,11070.2,TRY,2023/7/23 5:05
73770,61,744317741,1439,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7872.32,7872.32,7872.32,TRY,2023/7/23 5:05
603938,31,745540581,1440,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7402.97,7402.97,7402.97,TRY,2023/7/23 5:05
301127,2,741321901,1441,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7403.09,7403.09,7403.09,TRY,2023/7/23 5:05
576212,114,714891221,1442,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,7554.14,7554.14,7554.14,TRY,2023/7/23 5:05
819081,46,635676543,1443,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,12900.87,12900.87,12900.87,TRY,2023/7/23 5:05
155209,35,748466906,1444,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,13396.91,13396.91,13396.91,TRY,2023/7/23 5:05
692344,10,729671361,1445,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,43403.09,43403.09,43403.09,TRY,2023/7/23 5:05
878481,51,748067571,1446,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,9497.07,9497.07,9497.07,TRY,2023/7/23 5:05
565580,54,748067556,1447,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,12662.63,12662.63,12662.63,TRY,2023/7/23 5:05
383940,27,748067361,1448,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,15219.58,15219.58,15219.58,TRY,2023/7/23 5:05
915347,110,748067596,1449,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10836.01,10836.01,10836.01,TRY,2023/7/23 5:05
395146,4,729542816,1450,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,6564.85,6564.85,6564.85,TRY,2023/7/23 5:05
924241,40,748067371,1451,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10957.72,10957.72,10957.72,TRY,2023/7/23 5:05
838577,69,730225396,1452,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,6765.14,6765.14,6765.14,TRY,2023/7/23 5:05
988428,72,716203691,1453,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,6941.48,6941.48,6941.48,TRY,2023/7/23 5:05
946105,78,729671366,1454,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,43130.12,43130.12,43130.12,TRY,2023/7/23 5:05
360259,118,743071526,1455,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,27297.54,27297.54,27297.54,TRY,2023/7/23 5:05
944158,9,729671356,1456,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,12917.2,12917.2,12917.2,TRY,2023/7/23 5:05
264340,19,748067386,1457,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,11445.01,11445.01,11445.01,TRY,2023/7/23 5:05
653283,138,748067406,1458,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,12053.62,12053.62,12053.62,TRY,2023/7/23 5:05
10581,68,729671331,1459,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10472.85,10472.85,10472.85,TRY,2023/7/23 5:05
762102,84,729671391,1460,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10633.91,10633.91,10633.91,TRY,2023/7/23 5:05
913052,94,729671346,1461,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,27297.54,27297.54,27297.54,TRY,2023/7/23 5:05
406518,103,729671416,1462,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10475.28,10475.28,10475.28,TRY,2023/7/23 5:05
259213,74,743071576,1463,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,54595.09,54595.09,54595.09,TRY,2023/7/23 5:05
738993,68,743071676,1464,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,27297.54,27297.54,27297.54,TRY,2023/7/23 5:05
171091,45,729671321,1465,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,11968.76,11968.76,11968.76,TRY,2023/7/23 5:05
928576,54,735434046,1466,Istanbul,2,2023/7/25,10:00,2023/7/27,10:00,10474.07,10474.07,10474.07,TRY,2023/7/23 5:05
817222,59,721437206,1467,Munich,2,2023/7/25,10:00,2023/7/27,10:00,64.76,64.76,64.76,EUR,2023/7/23 5:05
545109,98,721437256,1468,Munich,2,2023/7/25,10:00,2023/7/27,10:00,70.64,70.64,70.64,EUR,2023/7/23 5:05
774280,52,721437201,1469,Munich,2,2023/7/25,10:00,2023/7/27,10:00,62.57,62.57,62.57,EUR,2023/7/23 5:05
925005,113,721437231,1470,Munich,2,2023/7/25,10:00,2023/7/27,10:00,72.97,72.97,72.97,EUR,2023/7/23 5:05
258584,5,742098346,1471,Munich,2,2023/7/25,10:00,2023/7/27,10:00,98,98,98,EUR,2023/7/23 5:05
495189,120,721445086,1472,Munich,2,2023/7/25,10:00,2023/7/27,10:00,125.39,125.39,125.39,EUR,2023/7/23 5:05
404275,9,742098196,1473,Munich,2,2023/7/25,10:00,2023/7/27,10:00,100.35,100.35,100.35,EUR,2023/7/23 5:05
848995,50,735738571,1474,Munich,2,2023/7/25,10:00,2023/7/27,10:00,471.48,471.48,471.48,EUR,2023/7/23 5:05
63624,34,721437291,1475,Munich,2,2023/7/25,10:00,2023/7/27,10:00,100.13,100.13,100.13,EUR,2023/7/23 5:05
654694,90,713866581,1476,Munich,2,2023/7/25,10:00,2023/7/27,10:00,209.41,209.41,209.41,EUR,2023/7/23 5:05
96326,90,713866616,1477,Munich,2,2023/7/25,10:00,2023/7/27,10:00,523.87,523.87,523.87,EUR,2023/7/23 5:05
463709,2,713866611,1478,Munich,2,2023/7/25,10:00,2023/7/27,10:00,890.63,890.63,890.63,EUR,2023/7/23 5:05
919268,88,713866666,1479,Munich,2,2023/7/25,10:00,2023/7/27,10:00,250.51,250.51,250.51,EUR,2023/7/23 5:05
659150,135,713866576,1480,Munich,2,2023/7/25,10:00,2023/7/27,10:00,250.32,250.32,250.32,EUR,2023/7/23 5:05
689684,46,714347966,1481,Munich,2,2023/7/25,10:00,2023/7/27,10:00,878.75,878.75,878.75,EUR,2023/7/23 5:05
786809,8,735738421,1482,Munich,2,2023/7/25,10:00,2023/7/27,10:00,790.87,790.87,790.87,EUR,2023/7/23 5:05
462444,23,713866686,1483,Munich,2,2023/7/25,10:00,2023/7/27,10:00,286.29,286.29,286.29,EUR,2023/7/23 5:05
553215,62,714348156,1484,Munich,2,2023/7/25,10:00,2023/7/27,10:00,523.87,523.87,523.87,EUR,2023/7/23 5:05
54678,85,721437336,1485,Munich,2,2023/7/25,10:00,2023/7/27,10:00,1351.67,1351.67,1351.67,EUR,2023/7/23 5:05
208950,36,721437321,1486,Munich,2,2023/7/25,10:00,2023/7/27,10:00,938.65,938.65,938.65,EUR,2023/7/23 5:05
846390,123,739348891,1487,Munich,2,2023/7/25,10:00,2023/7/27,10:00,213.46,213.46,213.46,EUR,2023/7/23 5:05
238712,68,564630883,1488,Munich,2,2023/7/25,10:00,2023/7/27,10:00,261.3,261.3,261.3,EUR,2023/7/23 5:05
680832,30,735739771,1489,Munich,2,2023/7/25,10:00,2023/7/27,10:00,225.46,225.46,225.46,EUR,2023/7/23 5:05
746254,58,714351386,1490,Munich,2,2023/7/25,10:00,2023/7/27,10:00,250.51,250.51,250.51,EUR,2023/7/23 5:05
403143,25,735739621,1491,Munich,2,2023/7/25,10:00,2023/7/27,10:00,257.66,257.66,257.66,EUR,2023/7/23 5:05
270551,34,713866706,1492,Munich,2,2023/7/25,10:00,2023/7/27,10:00,278.33,278.33,278.33,EUR,2023/7/23 5:05
570823,37,714346256,1493,Munich,2,2023/7/25,10:00,2023/7/27,10:00,209.41,209.41,209.41,EUR,2023/7/23 5:05
567256,61,649260918,1494,Munich,2,2023/7/25,10:00,2023/7/27,10:00,284.73,284.73,284.73,EUR,2023/7/23 5:05
459219,31,713866601,1495,Munich,2,2023/7/25,10:00,2023/7/27,10:00,275.58,275.58,275.58,EUR,2023/7/23 5:05
163423,103,710751021,1496,Munich,2,2023/7/25,10:00,2023/7/27,10:00,248.33,249.99,248.33,EUR,2023/7/23 5:05
419634,33,710751016,1497,Munich,2,2023/7/25,10:00,2023/7/27,10:00,243.52,245.18,243.52,EUR,2023/7/23 5:05
495561,111,739346171,1498,Munich,2,2023/7/25,10:00,2023/7/27,10:00,247.48,247.48,247.48,EUR,2023/7/23 5:05
79253,75,564630853,1499,Munich,2,2023/7/25,10:00,2023/7/27,10:00,159.33,159.33,159.33,EUR,2023/7/23 5:05
989740,75,713866511,1500,Munich,2,2023/7/25,10:00,2023/7/27,10:00,196.25,196.25,196.25,EUR,2023/7/23 5:05
138228,30,670555456,1501,Munich,2,2023/7/25,10:00,2023/7/27,10:00,245.12,245.12,245.12,EUR,2023/7/23 5:05
304917,119,649277678,1502,Munich,2,2023/7/25,10:00,2023/7/27,10:00,250.69,250.69,250.69,EUR,2023/7/23 5:05
627921,98,678122056,1503,Munich,2,2023/7/25,10:00,2023/7/27,10:00,256.42,256.42,256.42,EUR,2023/7/23 5:05
906866,100,744190306,1504,Munich,2,2023/7/25,10:00,2023/7/27,10:00,272.74,272.74,272.74,EUR,2023/7/23 5:05
620582,93,735737671,1505,Munich,2,2023/7/25,10:00,2023/7/27,10:00,188.47,188.47,188.47,EUR,2023/7/23 5:05
891678,81,659780411,1506,Munich,2,2023/7/25,10:00,2023/7/27,10:00,168.02,168.02,168.02,EUR,2023/7/23 5:05
595368,30,713866566,1507,Munich,2,2023/7/25,10:00,2023/7/27,10:00,286.29,286.29,286.29,EUR,2023/7/23 5:05
859409,14,713866571,1508,Munich,2,2023/7/25,10:00,2023/7/27,10:00,275.58,275.58,275.58,EUR,2023/7/23 5:05
343524,31,713866661,1509,Munich,2,2023/7/25,10:00,2023/7/27,10:00,275.58,275.58,275.58,EUR,2023/7/23 5:05
6269,17,713866656,1510,Munich,2,2023/7/25,10:00,2023/7/27,10:00,286.29,286.29,286.29,EUR,2023/7/23 5:05
750615,85,665651336,1511,Munich,2,2023/7/25,10:00,2023/7/27,10:00,231,231,231,EUR,2023/7/23 5:05
975560,91,714351006,1512,Munich,2,2023/7/25,10:00,2023/7/27,10:00,286.29,286.29,286.29,EUR,2023/7/23 5:05
820339,133,713866476,1513,Munich,2,2023/7/25,10:00,2023/7/27,10:00,201.35,201.35,201.35,EUR,2023/7/23 5:05
39137,30,677982871,1514,Munich,2,2023/7/25,10:00,2023/7/27,10:00,151.36,151.36,151.36,EUR,2023/7/23 5:05
736247,31,735735271,1515,Munich,2,2023/7/25,10:00,2023/7/27,10:00,181.21,181.21,181.21,EUR,2023/7/23 5:05
817106,38,564630848,1516,Munich,2,2023/7/25,10:00,2023/7/27,10:00,150.76,150.76,150.76,EUR,2023/7/23 5:05
538245,132,659780406,1517,Munich,2,2023/7/25,10:00,2023/7/27,10:00,143.38,143.38,143.38,EUR,2023/7/23 5:05
534144,72,713866526,1518,Munich,2,2023/7/25,10:00,2023/7/27,10:00,426.34,426.34,426.34,EUR,2023/7/23 5:05
329167,70,564630863,1519,Munich,2,2023/7/25,10:00,2023/7/27,10:00,186.39,186.39,186.39,EUR,2023/7/23 5:05
924837,105,735736171,1520,Munich,2,2023/7/25,10:00,2023/7/27,10:00,176.62,176.62,176.62,EUR,2023/7/23 5:05
381059,100,664260386,1521,Munich,2,2023/7/25,10:00,2023/7/27,10:00,291.47,291.47,291.47,EUR,2023/7/23 5:05
658842,39,713866626,1522,Munich,2,2023/7/25,10:00,2023/7/27,10:00,177.77,177.77,177.77,EUR,2023/7/23 5:05
746463,95,713866486,1523,Munich,2,2023/7/25,10:00,2023/7/27,10:00,207.4,207.4,207.4,EUR,2023/7/23 5:05
667733,137,735735571,1524,Munich,2,2023/7/25,10:00,2023/7/27,10:00,186.66,186.66,186.66,EUR,2023/7/23 5:05
167590,45,735738721,1525,Munich,2,2023/7/25,10:00,2023/7/27,10:00,159.99,159.99,159.99,EUR,2023/7/23 5:05
893658,70,710750981,1526,Munich,2,2023/7/25,10:00,2023/7/27,10:00,191.61,193.27,191.61,EUR,2023/7/23 5:05
393819,131,694121091,1527,Munich,2,2023/7/25,10:00,2023/7/27,10:00,600.97,600.97,600.97,EUR,2023/7/23 5:05
902882,43,708198466,1528,Munich,2,2023/7/25,10:00,2023/7/27,10:00,460.08,460.08,460.08,EUR,2023/7/23 5:05
257302,133,743844231,1529,Munich,2,2023/7/25,10:00,2023/7/27,10:00,287.56,287.56,287.56,EUR,2023/7/23 5:05
435321,132,677960641,1530,Munich,2,2023/7/25,10:00,2023/7/27,10:00,199.78,199.78,199.78,EUR,2023/7/23 5:05
774583,111,713866481,1531,Munich,2,2023/7/25,10:00,2023/7/27,10:00,247.84,247.84,247.84,EUR,2023/7/23 5:05
