reservation_id,user_id,flight_id,flight_time,route,flight_duration
33207,38,615052,2023-04-26 12:28:39,PENXIY,5.0
881951,86,635557,2022-12-07 15:37:25,PENXIY,5.0
366596,68,241395,2022-08-29 22:20:21,PERPNH,5.62
296763,20,478934,2022-11-22 14:04:58,PERPNH,5.62
976869,46,929221,2022-09-01 14:23:33,PERPNH,5.62
462348,135,619877,2022-10-02 11:08:50,PERPNH,5.62
882695,130,662269,2022-12-13 21:07:17,PERPNH,5.62
76961,8,271561,2022-11-15 11:21:06,PERPNH,5.62
963745,68,934482,2023-03-06 11:46:44,PERPNH,5.62
17009,52,104288,2023-08-06 00:17:13,PERPNH,5.62
68358,113,444818,2022-12-10 12:23:57,PERPNH,5.62
835237,126,710277,2023-06-06 20:23:27,PERPNH,5.62
810936,119,100755,2023-01-26 01:44:02,PERPNH,5.62
539306,60,705125,2022-09-07 15:59:56,PERPNH,5.62
755895,67,440952,2022-08-19 22:28:39,PERPNH,5.62
130405,112,259535,2022-09-22 08:06:36,PERPNH,5.62
406260,77,944632,2023-05-09 05:16:16,PERPNH,5.62
62885,77,38323,2023-04-27 07:54:54,PERPNH,5.62
678056,39,590399,2023-03-29 02:50:52,PERPNH,5.62
403183,84,180671,2023-02-21 08:30:42,PERPNH,5.62
577848,29,871213,2022-11-05 17:59:56,PERPNH,5.62
198744,81,919162,2023-05-25 00:50:22,PERPNH,5.62
651592,71,504833,2023-05-19 20:52:57,PERPNH,5.62
517855,53,736200,2022-08-31 16:20:17,PERPNH,5.62
933181,45,529591,2022-10-04 19:57:20,PERPNH,5.62
126256,78,720247,2022-09-19 20:02:52,PERPNH,5.62
170656,129,87591,2022-11-22 13:25:49,PERPNH,5.62
942905,116,991997,2022-10-10 05:48:16,PERPNH,5.62
391433,118,302938,2023-03-23 21:13:20,PERPNH,5.62
748297,92,462347,2023-07-27 05:26:02,PERPNH,5.62
198993,120,781527,2022-08-06 11:40:19,PERPNH,5.62
310487,34,99242,2023-01-18 07:50:34,PERPNH,5.62
374923,70,586515,2023-02-13 01:28:29,PERPNH,5.62
869873,35,931996,2023-07-08 14:41:09,PERPNH,5.62
58989,21,232719,2023-01-17 21:56:25,PERPNH,5.62
483989,12,786911,2023-04-09 00:38:56,PERPNH,5.62
806261,40,113119,2023-08-04 10:47:13,PERPNH,5.62
680292,101,372379,2023-02-28 08:52:18,PERPNH,5.62
767975,89,384131,2023-07-15 09:45:45,PERPNH,5.62
2892,118,227156,2022-08-29 19:38:30,PERPNH,5.62
603171,106,22263,2023-03-17 04:22:32,PERPNH,5.62
143781,134,863319,2022-11-17 18:57:00,PERPNH,5.62
168461,77,761653,2022-08-21 10:11:04,PERPNH,5.62
7402,91,637642,2023-06-26 17:17:29,PERPNH,5.62
253429,14,527424,2022-09-14 02:14:02,PERPNH,5.62
226359,55,883484,2023-06-11 18:36:54,PERPNH,5.62
585401,77,270024,2022-11-14 11:11:10,PERPNH,5.62
192881,129,415182,2023-01-04 00:36:51,PERPNH,5.62
138600,37,647901,2022-10-18 09:20:51,PERPNH,5.62
565191,11,326907,2022-10-03 22:32:52,PERPNH,5.62
657963,17,329997,2023-02-17 12:39:01,PERPNH,5.62
101192,70,476369,2022-10-14 01:49:00,PERPNH,5.62
419277,22,216270,2022-11-13 23:04:45,PERPNH,5.62
468050,95,804028,2022-10-14 03:54:38,PERPNH,5.62
40839,9,739752,2022-09-07 04:57:26,PERPNH,5.62
790339,96,944035,2022-09-02 17:56:53,PERPNH,5.62
384052,109,297858,2022-11-08 23:15:06,PERPNH,5.62
519174,77,744400,2022-08-28 21:51:37,PERPNH,5.62
416335,24,388976,2023-07-18 14:37:35,PERPNH,5.62
671776,15,427043,2023-04-10 05:46:22,PERPNH,5.62
477597,52,311817,2023-07-08 21:18:35,PERPNH,5.62
791283,70,338042,2023-05-20 21:16:47,PERPNH,5.62
334235,31,648270,2022-09-02 05:18:44,PERPNH,5.62
187832,115,259775,2023-07-13 21:08:46,PERPNH,5.62
239054,122,482247,2023-06-11 17:58:36,PERPNH,5.62
220723,91,664343,2022-10-03 06:25:50,PERPNH,5.62
8782,54,437192,2023-03-29 01:37:18,PERPNH,5.62
232384,23,396044,2023-06-09 11:22:09,PERPNH,5.62
950500,131,775824,2023-05-11 15:21:58,PERPNH,5.62
841454,26,307378,2022-12-05 05:36:43,PERPNH,5.62
883813,19,27557,2022-08-12 11:20:30,PERPNH,5.62
291343,11,959240,2022-10-24 06:50:11,PERPNH,5.62
486435,51,813019,2023-03-26 06:41:44,PERPNH,5.62
38875,17,889942,2023-03-28 13:23:26,PERPNH,5.62
428609,66,232941,2022-12-01 17:27:10,PERPNH,5.62
291091,20,745402,2022-12-14 20:37:23,PERPNH,5.62
904017,104,293120,2023-07-19 05:48:00,PERPNH,5.62
334186,71,873040,2023-03-05 02:05:47,PERPNH,5.62
87466,23,445011,2023-02-16 21:59:32,PERPNH,5.62
700530,115,74092,2022-10-19 03:22:07,PERPNH,5.62
860368,15,815686,2023-06-14 23:07:28,PERPNH,5.62
579010,68,38664,2022-08-09 14:15:50,PERPNH,5.62
787786,68,129844,2023-01-17 19:04:10,PERPNH,5.62
255274,28,597327,2023-06-24 16:50:48,PERPNH,5.62
512943,32,650586,2022-11-30 07:31:28,PERPNH,5.62
549545,4,519735,2023-01-16 09:52:57,PERPNH,5.62
843680,86,451823,2022-10-16 19:16:25,PERPNH,5.62
558842,57,300451,2022-10-10 13:42:25,PERPNH,5.62
641241,49,104774,2023-01-03 18:11:14,PERPNH,5.62
30759,65,949221,2022-09-27 05:39:43,PERPNH,5.62
450857,93,949053,2023-06-16 06:02:38,PERPNH,5.62
764835,105,862504,2022-10-15 20:21:18,PERPNH,5.62
549630,70,106782,2023-03-16 10:43:04,PERPNH,5.62
364386,37,583263,2023-01-26 16:41:20,PERPNH,5.62
387654,124,827194,2022-08-22 07:19:44,PERPNH,5.62
177257,125,453768,2023-05-29 10:51:31,PERPNH,5.62
947652,5,627096,2023-06-05 10:39:30,PERPNH,5.62
451516,115,591041,2022-09-16 10:42:21,PERPNH,5.62
514941,106,577442,2023-05-14 03:01:54,PERPNH,5.62
91215,32,460969,2022-09-24 19:01:29,PERPNH,5.62
404941,69,533475,2022-09-18 15:14:42,PERPNH,5.62
72492,12,547850,2023-04-12 02:23:09,PERPNH,5.62
422942,28,103916,2023-03-28 10:51:34,PERPNH,5.62
552763,136,938471,2023-07-06 03:07:30,PERPNH,5.62
573635,37,960748,2022-11-13 08:06:04,PERPNH,5.62
786814,48,24681,2023-05-31 16:59:25,PERPNH,5.62
74913,40,343609,2022-11-05 20:42:49,PERPNH,5.62
326846,107,522018,2023-05-18 22:01:52,PERPNH,5.62
829785,64,905168,2023-06-03 10:59:47,PERPNH,5.62
904265,41,51886,2022-11-27 07:30:50,PERPNH,5.62
791410,5,67440,2023-03-08 09:00:51,PERPNH,5.62
438949,39,105846,2022-10-04 15:00:58,PERPNH,5.62
514442,137,451767,2023-01-07 11:17:57,PERPNH,5.62
442804,133,865239,2023-01-26 19:50:35,PERPNH,5.62
335468,133,530087,2023-06-22 06:51:51,PERPNH,5.62
840039,51,743877,2023-03-28 13:01:27,PERPNH,5.62
968397,137,697295,2023-02-23 00:56:02,PERPNH,5.62
433513,31,959672,2023-03-19 13:12:24,PERPNH,5.62
336215,101,215613,2022-08-16 07:44:38,PERPNH,5.62
79045,115,587808,2023-04-09 22:15:51,PERPNH,5.62
513067,39,263118,2022-11-26 00:07:59,PERPNH,5.62
4055,33,985765,2022-12-05 06:57:07,PERPNH,5.62
246405,1,702425,2022-11-24 09:54:13,PERPNH,5.62
456618,45,282303,2022-08-11 00:46:55,PERPNH,5.62
865891,104,31626,2023-03-24 22:50:42,PERPNH,5.62
467824,136,268667,2023-01-08 00:47:40,PERPNH,5.62
493358,63,866562,2022-08-07 08:06:06,PERPNH,5.62
305098,125,168675,2023-06-13 10:42:13,PERPNH,5.62
754507,32,894659,2023-05-29 23:56:32,PERPNH,5.62
12648,125,221207,2023-03-21 06:33:28,PERPNH,5.62
698796,45,97421,2022-09-09 06:48:51,PERPNH,5.62
197533,133,845453,2022-10-17 08:27:41,PERPNH,5.62
688006,137,556017,2022-12-20 06:05:46,PERPNH,5.62
309238,127,397258,2022-08-19 21:59:59,PERPNH,5.62
658913,3,815695,2022-11-14 09:45:46,PERPNH,5.62
450316,116,543006,2022-11-05 13:02:34,PERPNH,5.62
382784,18,747865,2023-08-06 09:54:30,PERPNH,5.62
878524,127,357697,2023-01-30 17:22:54,PERPUS,6.33
689892,21,984014,2023-06-22 12:58:56,PERPUS,6.33
19257,94,318417,2023-02-07 16:03:15,PERPUS,6.33
833485,86,76685,2023-05-19 13:15:37,PERPUS,6.33
636385,123,912660,2022-11-16 08:55:43,PERPUS,6.33
252032,44,274266,2023-05-29 19:58:41,PERPUS,6.33
362211,94,685125,2022-12-06 20:50:51,PERPUS,6.33
728811,94,678041,2023-04-09 09:00:07,PERPUS,6.33
125300,31,326936,2023-01-18 10:20:51,PERPUS,6.33
738956,115,570886,2023-01-19 10:28:49,PERPUS,6.33
25981,48,517014,2023-02-28 12:34:50,PERPUS,6.33
887976,36,314418,2022-12-14 13:58:42,PERPUS,6.33
71298,108,148063,2022-11-09 03:08:19,PERPUS,6.33
1279,49,607063,2023-05-04 23:11:10,PERPUS,6.33
338646,50,651010,2023-02-07 16:29:33,PERPUS,6.33
234284,15,465053,2022-12-09 11:40:32,PERPUS,6.33
522416,99,842892,2023-07-17 11:20:47,PERPUS,6.33
349184,137,201526,2022-08-30 09:32:04,PERPUS,6.33
296621,23,275068,2022-09-08 18:48:39,PERPUS,6.33
999301,47,738175,2023-07-18 09:43:15,PERPUS,6.33
60214,101,498431,2023-02-06 04:47:00,PERPUS,6.33
51770,10,584150,2022-12-30 18:58:12,PERPUS,6.33
437391,9,427617,2023-01-05 13:31:31,PERPUS,6.33
83520,115,501333,2023-05-27 22:03:15,PERPUS,6.33
31705,90,900982,2022-10-12 02:22:14,PERPUS,6.33
763125,116,914284,2023-04-03 14:04:50,PERPUS,6.33
584862,90,635101,2023-04-14 11:40:50,PERPUS,6.33
158589,19,37021,2023-01-14 12:39:02,PERPUS,6.33
540226,1,276995,2023-07-27 12:33:54,PERPUS,6.33
599076,20,93549,2023-04-11 16:12:17,PERPUS,6.33
909344,37,322767,2023-06-04 10:00:40,PERPUS,6.33
444033,110,892454,2023-02-01 13:12:36,PERPUS,6.33
104814,104,338575,2023-02-22 06:22:43,PERPUS,6.33
332643,55,671039,2023-06-05 17:35:35,PERPUS,6.33
331688,19,25476,2023-06-11 17:44:08,PERPUS,6.33
721615,65,853876,2023-06-09 02:25:00,PERPUS,6.33
66880,54,701441,2023-02-04 10:44:36,PERPUS,6.33
586545,66,676147,2022-10-20 21:23:42,PERPUS,6.33
790218,65,229024,2023-01-03 16:50:46,PERPUS,6.33
114821,31,441754,2023-04-28 11:27:18,PERPUS,6.33
202438,15,133697,2023-06-05 16:17:58,PERPUS,6.33
586149,132,558972,2023-04-05 00:15:41,PERPUS,6.33
980646,5,381055,2023-01-10 09:28:52,PERPUS,6.33
761086,58,811912,2023-03-07 01:37:30,PERPUS,6.33
137231,36,304015,2022-10-04 12:55:42,PERPUS,6.33
205199,3,731595,2022-08-31 05:34:48,PERPUS,6.33
151650,71,634011,2022-10-12 11:34:54,PERPUS,6.33
204541,67,956185,2023-01-11 10:25:01,PERPUS,6.33
210001,59,810196,2023-07-11 22:45:21,PERPUS,6.33
664827,58,8778,2023-01-15 14:06:56,PERPUS,6.33
395459,61,744879,2023-04-10 11:31:37,PERPUS,6.33
69003,62,284318,2022-12-13 09:55:42,PERPUS,6.33
936779,38,260119,2022-10-15 05:22:25,PERPUS,6.33
580098,45,65953,2022-11-06 08:42:30,PERPUS,6.33
491707,134,490635,2023-02-24 22:53:34,PERPUS,6.33
646532,114,312420,2022-11-08 21:19:52,PERPUS,6.33
701427,84,308540,2022-10-16 08:10:36,PERPUS,6.33
844671,118,352003,2023-06-08 00:55:25,PERPUS,6.33
493784,37,23029,2022-08-26 11:43:20,PERPUS,6.33
425856,81,45941,2022-11-23 16:30:38,PERPUS,6.33
235116,11,15867,2023-02-09 12:57:37,PERPUS,6.33
368997,61,503066,2022-08-22 08:57:36,PERPUS,6.33
401891,17,268722,2023-05-11 19:37:52,PERPUS,6.33
904873,115,692422,2023-05-19 01:56:58,PERPUS,6.33
724626,77,990842,2023-04-02 03:35:10,PERPUS,6.33
864732,129,399396,2023-02-19 21:47:45,PERPUS,6.33
247613,68,665811,2022-08-21 03:44:22,PERPUS,6.33
525428,89,503008,2023-04-23 23:10:12,PERPUS,6.33
814658,90,241579,2023-06-03 02:08:30,PERPUS,6.33
734308,1,703148,2023-02-05 09:43:18,PERPVG,5.62
260391,130,976844,2022-12-25 00:04:18,PERPVG,5.62
82435,86,957087,2022-09-26 06:22:22,PERPVG,5.62
565902,6,961416,2023-04-19 08:52:20,PERPVG,5.62
953671,83,408417,2022-10-29 02:44:25,PERPVG,5.62
73305,63,476284,2022-11-25 01:56:11,PERPVG,5.62
331957,25,67744,2023-07-04 23:26:31,PERPVG,5.62
154082,133,786426,2023-06-15 00:24:09,PERPVG,5.62
763768,123,684415,2023-02-11 15:57:57,PERPVG,5.62
711031,63,150480,2023-03-16 15:58:36,PERPVG,5.62
856985,56,100114,2022-08-16 19:55:38,PERPVG,5.62
916649,36,42955,2023-03-05 04:07:21,PERPVG,5.62
489207,58,200226,2022-09-28 20:17:19,PERPVG,5.62
946776,85,240440,2023-07-16 14:45:36,PERPVG,5.62
504476,119,232317,2022-10-02 10:47:24,PERPVG,5.62
771385,40,112153,2023-05-02 11:40:56,PERPVG,5.62
680286,99,865073,2023-06-20 20:48:02,PERPVG,5.62
936749,51,2379,2022-10-30 03:29:12,PERPVG,5.62
223405,27,981642,2022-10-11 09:56:39,PERPVG,5.62
535196,17,862557,2023-02-05 04:27:43,PERPVG,5.62
810081,26,39052,2022-08-18 03:26:03,PERPVG,5.62
345838,118,50205,2022-09-25 09:19:55,PERPVG,5.62
781755,44,769296,2022-12-19 13:29:19,PERPVG,5.62
595084,44,639744,2023-03-30 06:24:57,PERPVG,5.62
151931,32,634116,2022-11-17 20:49:19,PERPVG,5.62
264761,92,317880,2022-08-14 11:12:16,PERPVG,5.62
811249,20,577627,2023-07-10 03:42:44,PERPVG,5.62
580293,86,351661,2023-01-13 20:47:18,PERPVG,5.62
978807,36,598699,2023-06-23 12:08:04,PERPVG,5.62
962028,135,819785,2022-08-08 16:09:46,PERPVG,5.62
69187,96,915787,2023-06-23 12:47:26,PERPVG,5.62
43617,36,372799,2023-06-03 12:02:11,PERPVG,5.62
780983,39,658255,2022-09-25 22:51:54,PERPVG,5.62
568174,109,845518,2023-05-08 22:43:27,PERPVG,5.62
367379,68,547008,2022-08-31 00:02:09,PERPVG,5.62
758687,98,847086,2023-05-07 14:53:46,PERPVG,5.62
434283,32,458132,2023-03-20 12:54:16,PERPVG,5.62
723153,61,449287,2022-10-13 08:01:07,PERPVG,5.62
872581,104,324003,2023-03-03 15:58:34,PERPVG,5.62
732417,108,593164,2022-09-22 16:53:23,PERPVG,5.62
203051,137,945464,2022-10-08 05:08:22,PERREP,5.62
166939,26,60769,2022-08-21 04:48:18,PERREP,5.62
104059,75,608343,2023-06-23 15:48:35,PERREP,5.62
561506,9,59378,2022-08-28 03:09:30,PERREP,5.62
449040,128,663658,2023-02-26 12:34:10,PERREP,5.62
949251,13,100850,2023-08-02 01:47:00,PERREP,5.62
758926,56,946740,2022-11-04 11:20:56,PERREP,5.62
8508,62,880661,2023-03-20 05:57:27,PERREP,5.62
295701,24,763541,2023-02-25 07:22:32,PERREP,5.62
293798,65,860554,2023-04-28 04:55:04,PERRGN,5.62
961554,68,326384,2023-07-29 01:18:38,PERRGN,5.62
852534,43,319320,2022-12-31 21:55:54,PERRGN,5.62
972782,101,521223,2022-12-09 18:50:18,PERRGN,5.62
454996,6,889892,2023-05-17 17:21:11,PERRGN,5.62
413201,108,445584,2022-10-11 07:17:28,PERRGN,5.62
735971,14,66450,2022-08-30 00:48:34,PERRGN,5.62
855660,40,399061,2023-03-31 21:13:24,PERRGN,5.62
955021,73,443434,2023-04-06 16:37:21,PERRGN,5.62
499957,119,637668,2023-06-24 07:52:04,PERRGN,5.62
780309,27,408959,2023-04-02 10:13:01,PERRGN,5.62
986500,136,111780,2022-12-10 08:50:45,PERRGN,5.62
581582,50,977899,2023-06-13 10:35:05,PERRGN,5.62
127661,84,767881,2023-06-09 20:07:41,PERRGN,5.62
211576,77,297572,2022-10-27 17:16:33,PERRGN,5.62
652150,137,594528,2022-09-11 14:43:35,PERRGN,5.62
258665,138,594719,2022-09-09 09:38:20,PERRGN,5.62
28646,16,948612,2023-04-20 03:57:31,PERRGN,5.62
877553,49,611430,2022-10-04 01:57:19,PERRGN,5.62
11851,62,67841,2022-09-29 06:45:14,PERRGN,5.62
924338,130,810337,2022-12-03 06:59:02,PERRGN,5.62
451935,87,93843,2023-06-09 13:50:39,PERRGN,5.62
121519,54,993335,2023-01-30 00:55:15,PERRGN,5.62
958352,66,508877,2023-06-22 08:48:35,PERRGN,5.62
375345,121,670212,2022-08-31 06:21:36,PERRGN,5.62
251046,92,23496,2022-11-19 23:23:01,PERRGN,5.62
995660,92,15566,2023-07-08 03:04:26,PERRGN,5.62
205777,100,897468,2023-03-22 17:02:56,PERRGN,5.62
795742,54,46103,2022-11-11 15:38:47,PERRGN,5.62
710076,89,114088,2022-09-08 03:44:53,PERRGN,5.62
386285,97,753000,2022-09-01 05:55:02,PERRGN,5.62
336232,128,305794,2023-08-05 00:14:46,PERRGN,5.62
681451,127,847738,2023-04-05 14:16:27,PERRGN,5.62
627282,89,611430,2023-02-06 15:26:17,PERRGN,5.62
879966,89,996321,2022-08-25 08:32:55,PERRGN,5.62
393812,102,157875,2023-01-18 03:03:27,PERRGN,5.62
943897,100,800340,2023-01-20 21:06:50,PERRGN,5.62
765765,96,571876,2023-01-14 03:42:38,PERRGN,5.62
749244,96,324499,2022-08-17 21:15:40,PERRGN,5.62
457736,16,291334,2023-07-09 19:53:11,PERRGN,5.62
940036,27,804723,2023-06-30 14:50:51,PERRGN,5.62
959215,129,916060,2022-09-22 05:20:23,PERRGN,5.62
816695,53,152425,2022-08-11 09:46:25,PERRGN,5.62
969703,36,908306,2022-08-18 12:51:36,PERRGN,5.62
416528,136,410521,2022-12-21 14:46:02,PERRGN,5.62
554443,38,450,2022-11-08 04:19:11,PERRGN,5.62
503641,115,2890,2023-01-24 01:53:55,PERSBW,5.62
758379,9,971122,2023-05-03 16:38:01,PERSBW,5.62
672756,17,489032,2023-02-28 18:33:54,PERSBW,5.62
490262,21,535643,2022-09-02 12:53:44,PERSBW,5.62
86346,80,970101,2022-11-08 00:35:53,PERSBW,5.62
758049,17,848916,2023-06-13 09:58:40,PERSBW,5.62
85211,21,342011,2023-01-03 17:14:14,PERSBW,5.62
199164,7,506324,2022-09-05 12:39:14,PERSBW,5.62
864467,60,230494,2022-08-18 08:04:52,PERSBW,5.62
366269,51,139983,2022-08-15 14:34:54,PERSBW,5.62
24654,102,976636,2022-10-25 05:35:35,PERSBW,5.62
15988,73,686385,2023-01-15 00:11:01,PERSBW,5.62
110300,74,967631,2022-09-24 04:16:49,PERSBW,5.62
918216,13,651529,2022-12-22 10:54:22,PERSBW,5.62
827050,96,248245,2023-01-05 17:48:38,PERSBW,5.62
902218,136,722847,2023-06-17 10:40:09,PERSBW,5.62
338666,94,513787,2023-01-31 04:30:21,PERSBW,5.62
859203,3,16500,2022-11-29 21:16:23,PERSBW,5.62
123332,93,748372,2023-05-30 23:12:39,PERSBW,5.62
415914,118,87582,2023-06-11 14:15:21,PERSBW,5.62
214205,24,578123,2022-12-08 05:07:49,PERSBW,5.62
676089,19,68828,2022-08-31 15:25:43,PERSBW,5.62
629731,33,815060,2023-03-09 21:58:23,PERSBW,5.62
725561,55,929452,2023-05-19 08:33:11,PERSBW,5.62
608115,40,382122,2023-01-19 04:05:41,PERSBW,5.62
653967,39,391267,2023-06-01 12:48:51,PERSBW,5.62
322950,65,455708,2023-06-26 01:50:29,PERSBW,5.62
237943,96,741442,2022-09-25 17:01:38,PERSBW,5.62
432800,31,133927,2022-12-30 05:44:15,PERSBW,5.62
206155,92,96718,2023-05-26 16:52:40,PERSBW,5.62
976459,4,27603,2023-05-28 02:28:40,PERSBW,5.62
912226,129,397325,2022-08-27 17:27:37,PERSBW,5.62
599350,9,258256,2023-04-20 11:04:42,PERSBW,5.62
969778,64,411066,2023-07-01 03:03:47,PERSBW,5.62
654489,9,20921,2023-04-14 05:22:12,PERSBW,5.62
276469,134,627635,2022-11-24 22:10:25,PERSBW,5.62
563845,50,785906,2023-06-09 18:25:45,PERSBW,5.62
3579,24,98872,2022-08-18 07:26:02,PERSDK,5.62
638463,12,744624,2022-12-01 23:03:36,PERSDK,5.62
768438,109,692221,2022-10-09 12:04:06,PERSDK,5.62
288585,11,464369,2023-06-24 06:50:02,PERSDK,5.62
255585,95,444272,2022-11-28 19:45:45,PERSDK,5.62
878148,27,591613,2023-07-10 11:08:24,PERSDK,5.62
904383,112,708729,2022-08-31 02:46:00,PERSDK,5.62
755773,33,925730,2023-04-08 01:42:00,PERSDK,5.62
954237,42,871838,2023-04-10 22:00:14,PERSDK,5.62
759117,135,728549,2023-02-07 15:34:21,PERSDK,5.62
177416,122,816983,2023-02-22 18:02:52,PERSDK,5.62
66678,109,784479,2023-03-31 16:20:58,PERSGN,5.62
536889,68,799766,2022-12-29 22:10:34,PERSGN,5.62
72104,43,797009,2023-01-11 21:46:24,PERSGN,5.62
369759,4,23833,2022-11-16 08:55:44,PERSGN,5.62
772070,128,530825,2022-10-30 17:57:50,PERSGN,5.62
717825,128,667725,2023-05-31 15:04:46,PERSGN,5.62
444087,82,688688,2022-11-13 19:10:14,PERSGN,5.62
243582,58,409916,2023-03-23 20:40:33,PERSGN,5.62
290742,68,340977,2023-06-15 02:18:29,PERSGN,5.62
420294,65,391836,2023-04-01 00:17:25,PERSGN,5.62
874102,74,463496,2022-12-29 23:35:34,PERSGN,5.62
233752,33,566509,2023-06-02 08:23:32,PERSGN,5.62
133171,92,317123,2023-02-12 14:50:28,PERSGN,5.62
932812,29,798764,2022-09-25 05:51:05,PERSGN,5.62
605938,65,238665,2023-05-14 10:16:12,PERSGN,5.62
706151,113,453060,2022-10-20 00:33:16,PERSGN,5.62
176773,126,30858,2023-06-10 03:21:33,PERSGN,5.62
331698,28,539755,2022-12-31 20:50:41,PERSGN,5.62
946817,96,305220,2023-01-30 20:56:01,PERSGN,5.62
239545,76,781325,2023-05-30 07:05:18,PERSGN,5.62
528368,1,476544,2023-06-18 14:40:34,PERSGN,5.62
392701,84,50356,2023-02-12 01:49:15,PERSGN,5.62
797203,117,283751,2022-09-18 01:32:21,PERSGN,5.62
314060,94,1628,2023-07-20 12:34:14,PERSGN,5.62
180727,100,344760,2022-10-21 07:40:16,PERSGN,5.62
965978,100,615121,2022-10-02 18:18:25,PERSGN,5.62
804524,112,489319,2023-01-29 13:19:51,PERSGN,5.62
586244,109,496549,2023-06-26 04:22:58,PERSGN,5.62
395958,56,141959,2022-11-11 17:11:09,PERSGN,5.62
899934,118,279570,2022-10-26 06:08:34,PERSGN,5.62
788821,124,469534,2022-10-20 04:32:36,PERSGN,5.62
728345,71,24130,2023-06-25 10:23:02,PERSGN,5.62
422252,47,368231,2023-05-05 12:38:51,PERSGN,5.62
168706,96,791467,2023-04-02 04:56:59,PERSGN,5.62
856858,9,273863,2022-12-22 18:41:13,PERSGN,5.62
861346,83,791853,2022-08-08 06:23:12,PERSGN,5.62
788934,73,887141,2022-09-01 08:13:03,PERSGN,5.62
18690,99,460589,2023-01-31 02:45:26,PERSGN,5.62
67628,23,542776,2023-01-06 08:16:47,PERSGN,5.62
412591,84,746581,2023-01-24 20:24:43,PERSGN,5.62
485876,32,417214,2023-03-28 03:18:52,PERSGN,5.62
755931,55,715030,2022-12-15 19:37:16,PERSGN,5.62
260321,78,447315,2022-12-19 15:38:57,PERSGN,5.62
71032,7,206357,2023-04-06 13:33:36,PERSGN,5.62
935205,69,586126,2023-04-17 08:22:01,PERSGN,5.62
456388,48,452859,2023-05-04 05:32:17,PERSGN,5.62
681316,52,231631,2023-07-06 03:54:47,PERSGN,5.62
928457,42,145229,2022-10-19 18:45:56,PERSGN,5.62
894175,47,400651,2023-03-26 07:41:11,PERSGN,5.62
390600,75,907223,2023-01-05 23:39:49,PERSGN,5.62
629786,72,343450,2023-05-15 09:14:37,PERSGN,5.62
352055,89,744816,2022-08-31 06:02:24,PERSGN,5.62
861888,33,450433,2022-12-29 02:35:00,PERSGN,5.62
667593,63,808711,2023-05-31 00:52:01,PERSGN,5.62
130406,126,716410,2023-04-12 19:58:43,PERSGN,5.62
942522,131,555932,2023-03-17 06:10:30,PERSGN,5.62
641692,40,955933,2023-07-22 15:41:24,PERSGN,5.62
975261,11,22488,2022-12-01 16:15:55,PERSGN,5.62
564198,111,689459,2022-10-14 06:27:10,PERSGN,5.62
349743,48,928570,2023-05-16 13:37:52,PERSGN,5.62
579873,129,762025,2022-10-10 10:09:47,PERSGN,5.62
830715,99,957842,2022-11-25 03:57:52,PERSGN,5.62
559078,84,123898,2023-01-24 11:24:03,PERSGN,5.62
22511,129,924888,2023-07-26 02:55:36,PERSGN,5.62
846482,122,967025,2023-05-14 13:12:26,PERSGN,5.62
697126,37,85790,2023-07-06 09:16:42,PERSGN,5.62
265503,60,709948,2023-03-20 21:01:09,PERSGN,5.62
556461,59,446805,2023-03-11 16:46:40,PERSGN,5.62
617372,130,1211,2022-08-18 23:28:20,PERSGN,5.62
442934,88,570845,2022-10-27 02:28:40,PERSGN,5.62
523389,136,265635,2023-03-07 11:31:22,PERSGN,5.62
581451,48,240665,2023-04-15 00:38:21,PERSGN,5.62
256917,2,817092,2022-12-26 16:27:30,PERSGN,5.62
179986,98,709465,2023-07-13 11:30:13,PERSGN,5.62
398094,115,861159,2023-07-15 09:26:16,PERSGN,5.62
750318,120,452370,2022-12-02 09:15:15,PERSGN,5.62
512184,54,171359,2023-02-04 15:38:28,PERSGN,5.62
722129,86,259519,2023-04-11 22:26:47,PERSGN,5.62
113677,2,881918,2023-06-14 11:21:30,PERSGN,5.62
474492,21,238401,2023-07-21 02:57:50,PERSGN,5.62
233798,67,759916,2023-05-30 10:05:51,PERSGN,5.62
741433,109,996160,2022-12-17 16:03:27,PERSGN,5.62
906647,110,492618,2023-07-15 02:40:08,PERSGN,5.62
862054,123,449705,2022-08-12 21:35:51,PERSGN,5.62
527484,93,953242,2023-06-11 09:23:34,PERSGN,5.62
651193,111,99221,2023-03-14 06:15:11,PERSGN,5.62
905133,70,687090,2022-09-18 05:47:44,PERSGN,5.62
818325,123,615019,2022-08-26 23:54:08,PERSGN,5.62
598422,78,738714,2022-08-19 15:05:09,PERSGN,5.62
80253,108,116305,2022-09-16 05:49:26,PERSGN,5.62
898385,95,993089,2022-10-08 22:20:57,PERSGN,5.62
424288,116,592417,2023-03-14 18:33:53,PERSGN,5.62
412728,24,543745,2022-12-14 08:01:26,PERSGN,5.62
111232,33,803548,2023-01-04 20:57:14,PERSGN,5.62
261136,73,721749,2023-04-23 06:15:45,PERSGN,5.62
570051,36,358835,2023-04-16 18:28:01,PERSGN,5.62
464125,18,301973,2023-02-23 10:25:10,PERSGN,5.62
936518,135,95471,2022-09-08 13:09:58,PERSGN,5.62
32285,134,961564,2023-01-12 10:59:26,PERSGN,5.62
616233,113,258001,2023-07-22 15:03:57,PERSGN,5.62
345538,39,564675,2023-07-01 13:32:02,PERSGN,5.62
627020,39,287075,2023-06-03 14:27:55,PERSGN,5.62
